(34, 9)
(270, 3)
(339, 6)
(453, 6)
(269, 1)
(137, 1)
(381, 7)
(70, 6)
(14, 5)
(20, 7)
(388, 4)
(283, 8)
(111, 9)
(438, 6)
(5, 3)
(265, 3)
(176, 7)
(155, 0)
(147, 4)
(24, 10)
(464, 4)
(414, 10)
(213, 9)
(189, 8)
(487, 9)
(480, 2)
(362, 6)
(447, 9)
(99, 7)
(122, 1)
(243, 9)
(26, 5)
(401, 3)
(364, 6)
(340, 10)
(488, 5)
(467, 1)
(343, 4)
(169, 7)
(319, 0)
(233, 10)
(9, 2)
(247, 9)
(131, 10)
(30, 9)
(482, 1)
(117, 8)
(251, 7)
(330, 10)
(375, 8)
(469, 8)
(325, 2)
(332, 4)
(420, 7)
(35, 6)
(317, 9)
(62, 1)
(341, 0)
(253, 7)
(22, 3)
(93, 1)
(288, 2)
(440, 7)
(119, 8)
(29, 3)
(311, 9)
(261, 7)
(10, 8)
(18, 2)
(305, 4)
(194, 3)
(2, 4)
(336, 0)
(423, 7)
(398, 3)
(59, 7)
(446, 5)
(153, 8)
(475, 7)
(344, 0)
(17, 3)
(379, 0)
(449, 10)
(250, 0)
(342, 4)
(150, 9)
(289, 0)
(338, 6)
(225, 3)
(321, 5)
(134, 5)
(69, 8)
(257, 2)
(38, 4)
(436, 4)
(486, 4)
(68, 0)
(389, 8)
(387, 0)
(91, 7)
(296, 2)
(121, 1)
(191, 8)
(391, 2)
(94, 10)
(450, 7)
(43, 1)
(165, 3)
(135, 8)
(418, 0)
(258, 8)
(353, 4)
(127, 2)
(470, 7)
(346, 3)
(118, 2)
(175, 10)
(308, 4)
(493, 6)
(490, 3)
(415, 8)
(128, 2)
(352, 1)
(331, 2)
(181, 3)
(392, 6)
(42, 8)
(226, 8)
(481, 6)
(87, 8)
(309, 4)
(218, 9)
(237, 7)
(100, 4)
(95, 10)
(73, 8)
(291, 7)
(371, 4)
(442, 4)
(49, 0)
(433, 2)
(276, 7)
(443, 4)
(190, 10)
(204, 8)
(474, 6)
(1, 10)
(494, 7)
(47, 7)
(188, 3)
(64, 2)
(396, 0)
(435, 5)
(345, 5)
(187, 7)
(140, 9)
(55, 0)
(130, 3)
(76, 6)
(31, 2)
(408, 4)
(200, 3)
(37, 1)
(83, 5)
(357, 9)
(222, 5)
(417, 1)
(74, 5)
(335, 10)
(158, 6)
(372, 5)
(303, 3)
(318, 10)
(412, 3)
(455, 10)
(451, 9)
(7, 2)
(180, 7)
